docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-P-G-0000576992,Te voet van Rome naar huis," scholen en sportverenigingen doen hun",duit in het zakje," . Jos hoopt op 12.500",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.1.w.32 p.6.s.1.w.33 p.6.s.1.w.34 p.6.s.1.w.35,"   ","   "
WR-P-P-G-0000643763,op www.gentenaar.be," , ook u kan uw",duit in het zakje," doen . Vanaf volgende week",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.22 p.1.s.2.w.23 p.1.s.2.w.24 p.1.s.2.w.25,"   ","   "
WR-P-P-G-0000258220,Spaarboekjes in vizier van regering," de andere deelregeringen ook hun",duit in het zakje," doen . "" Daar rijst",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.12.s.9.w.19 p.12.s.9.w.20 p.12.s.9.w.21 p.12.s.9.w.22,"   ","   "
WR-P-P-G-0000217962,Natuurgebied De Schuddebeurze in Lombardsijde breidt zich uit met acht hectare," met een jaarlijkse toelage haar",duit in het zakje," . Het resterende bedrag komt",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.23 p.4.s.1.w.24 p.4.s.1.w.25 p.4.s.1.w.26,"   ","   "
WR-P-P-G-0000469190,Jeugdhuis dE Mutse heropent na drie jaar," jeugdhuis uitbaatte , doet haar",duit in het zakje," . Ze schenkt haar spaarpotje",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.1.w.12 p.5.s.1.w.13 p.5.s.1.w.14 p.5.s.1.w.15,"   ","   "
WR-P-P-G-0000189036,Hoe hard rinkelt de WK-kassa?," overheid al eens een aardige",duit in het zakje," doen . De Duitse overheden",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.1.w.11 p.5.s.1.w.12 p.5.s.1.w.13 p.5.s.1.w.14,"   ","   "
WR-P-P-G-0000639436,Leerlingen maken stad properder," de afdeling schilderen deden hun",duit in het zakje," door hun schoolomgeving in kleur",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.1.w.9 p.6.s.1.w.10 p.6.s.1.w.11 p.6.s.1.w.12,"   ","   "
WR-P-P-G-0000344618,Titel komt weer wat dichterbij," een ongelukkige own-doelpunt ongewild zijn",duit in het zakje," . Lyra , een uur",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.4.w.20 p.1.s.4.w.21 p.1.s.4.w.22 p.1.s.4.w.23,"   ","   "
WR-P-P-G-0000212997,Eerste steen van Derde Huis van de Toekomst is gelegd," Suez , doen een flinke",duit in het zakje," . Delhaize bouwt een complete",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.3.w.13 p.6.s.3.w.14 p.6.s.3.w.15 p.6.s.3.w.16,"   ","   "
WR-P-P-G-0000165514,Multiculti-lite," het eerst ? ) een",duit in het zakje," . Niet erg opgemerkt ,",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.2.w.17 p.6.s.2.w.18 p.6.s.2.w.19 p.6.s.2.w.20,"   ","   "
WR-P-P-G-0000700823,"Literair banket, Afrikaans koken en witloofboeren"," en het toerisme deden hun",duit in het zakje," . En ook aan de",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.2.w.13 p.5.s.2.w.14 p.5.s.2.w.15 p.5.s.2.w.16,"   ","   "
WR-P-P-G-0000493687,De meest charmante promo voor erectiepil," ongezonde levensstijl doet ook een",duit in het zakje," : mannen mogen dan grappen",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.2.w.7 p.7.s.2.w.8 p.7.s.2.w.9 p.7.s.2.w.10,"   ","   "
WR-P-P-H-0000063557,SCHIJNHERSTEL?," internationale gemeenschap is bereid een",duit in het zakje," te doen . Pas zo",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.8.s.11.w.7 p.8.s.11.w.8 p.8.s.11.w.9 p.8.s.11.w.10,"   ","   "
WR-P-P-H-0000112806,Moet CD&V Verwilghen 'redden'?," begin van deze regeerperiode zijn",duit in het zakje," gedaan door Brice De Ruyver",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.5.w.17 p.4.s.5.w.18 p.4.s.5.w.19 p.4.s.5.w.20,"   ","   "
WR-P-P-G-0000248496,Leuven wil Marktrock financieel steunen," Leuven bereid is om een",duit in het zakje," te doen in de toekomst",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.24 p.3.s.1.w.25 p.3.s.1.w.26 p.3.s.1.w.27,"   ","   "
WR-P-P-G-0000578294,De Kust biedt huishoudelijke hulp," "" Het stadsbestuur zal zijn",duit in het zakje," doen om laaggeschoolde jongeren aan",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.2.w.6 p.5.s.2.w.7 p.5.s.2.w.8 p.5.s.2.w.9,"   ","   "
WR-P-P-G-0000023168,"Goed nieuws, AEX daalt"," . Philips deed ook een",duit in het zakje," . Topman Gerard Kleisterlee meldde",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.14.w.5 p.1.s.14.w.6 p.1.s.14.w.7 p.1.s.14.w.8,"   ","   "
WR-P-P-G-0000463917,'Diepe Fontein' eindelijk ingehuldigd," stad als de Provincie hun",duit in het zakje," te werpen . Uit de",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.2.w.15 p.6.s.2.w.16 p.6.s.2.w.17 p.6.s.2.w.18,"   ","   "
WR-P-P-G-0000459312,Artikel zonder titel," deden ook de bezoekers hun",duit in het zakje," , maar De Smeth redde",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.9 p.2.s.1.w.10 p.2.s.1.w.11 p.2.s.1.w.12,"   ","   "
WR-P-P-G-0000485460,RO-chiro opent opgeknapte lokalen," vzw RO-Chiro , deden een",duit in het zakje," . De thuisbasis van RO-chiro",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.4.w.27 p.2.s.4.w.28 p.2.s.4.w.29 p.2.s.4.w.30,"   ","   "
WR-P-P-G-0000225226,Opbod van belastingverlagingen," ( VLD ) deed een",duit in het zakje," . "" Ik stel voor",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.13 p.3.s.1.w.14 p.3.s.1.w.15 p.3.s.1.w.16,"   ","   "
WR-P-P-G-0000607869,Driehonderd kilometer wandelen voor autisme," zelf doet dan nog een",duit in het zakje," . We raken er wel",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.13.w.8 p.2.s.13.w.9 p.2.s.13.w.10 p.2.s.13.w.11,"   ","   "
WR-P-P-G-0000322782,Nieuwe speeltuigen voor kindjes van Abraham Hansschool," verwijderen en deed een royale",duit in het zakje," om de nieuwe speeltuigen te",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.1.w.20 p.5.s.1.w.21 p.5.s.1.w.22 p.5.s.1.w.23,"   ","   "
WR-P-P-G-0000109591,Bestrijden slaapziekte vergt list en lange adem," ook Bill Gates heeft een",duit in het zakje," gedaan , waardoor momenteel één",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.11.s.4.w.12 p.11.s.4.w.13 p.11.s.4.w.14 p.11.s.4.w.15,"   ","   "
WR-P-P-G-0000671265,Veel lof en verwijten voor Dedecker en Boonen," zijn ogenblik gekomen om zijn",duit in het zakje," te doen ! Dat hij",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.2.w.15 p.2.s.2.w.16 p.2.s.2.w.17 p.2.s.2.w.18,"   ","   "
WR-P-P-G-0000518913,Korte berichten," uitkeren . Verhofstadt doet een",duit in het zakje," door daar géén of weinig",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.9.s.3.w.4 p.9.s.3.w.5 p.9.s.3.w.6 p.9.s.3.w.7,"   ","   "
WR-P-P-G-0000008682,PvdA woedend na breuk met CDA," deed gisteravond laat ook een",duit in het zakje," door te zeggen dat met",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.18.s.2.w.8 p.18.s.2.w.9 p.18.s.2.w.10 p.18.s.2.w.11,"   ","   "
WR-P-P-G-0000279384,Artikel zonder titel," 1,39 % ) gisteren hun",duit in het zakje," . Op de brede markt",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.1.w.24 p.6.s.1.w.25 p.6.s.1.w.26 p.6.s.1.w.27,"   ","   "
WR-P-P-G-0000228293,Koken met het Limburgs Kampkookboekje," Daarom , en om een",duit in het zakje," te doen , kozen we",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.2.w.7 p.3.s.2.w.8 p.3.s.2.w.9 p.3.s.2.w.10,"   ","   "
WR-P-P-G-0000228040,"""Vissers moeten stofzuigers van Noordzee worden''"," dat Stichting Duurzame Visserijontwikkeling een",duit in het zakje," zou doen , maar daar",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.8.s.1.w.9 p.8.s.1.w.10 p.8.s.1.w.11 p.8.s.1.w.12,"   ","   "
WR-P-P-G-0000198557,Sp.a wil 'schande van de jeugdwerkloosheid' aanpakken," ook dat de gemeenten hun",duit in het zakje," doen . "" ' Iedereen",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.2.w.31 p.3.s.2.w.32 p.3.s.2.w.33 p.3.s.2.w.34,"   ","   "
WR-P-P-G-0000540909,Oppositiepartij Stap 4:," Ook burgemeester Degroote deed een",duit in het zakje," . Jullie kritiek is al",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.3.w.18 p.4.s.3.w.19 p.4.s.3.w.20 p.4.s.3.w.21,"   ","   "
WR-P-P-G-0000564261,Gilles kondigen de lente en carnaval aan," en de Luupers doen hun",duit in het zakje," . "" Die eerste keer",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.2.w.24 p.6.s.2.w.25 p.6.s.2.w.26 p.6.s.2.w.27,"   ","   "
WR-P-P-G-0000020510,Het geheim van Salou," . Een vriend doet een",duit in het zakje," door ook zijn kniebroek te",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.3.w.5 p.5.s.3.w.6 p.5.s.3.w.7 p.5.s.3.w.8,"   ","   "
WR-P-P-G-0000611549,Alt wint ongelijke strijd," Toen Steven Broux ook zijn",duit in het zakje," deed , was op slag",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.6 p.4.s.1.w.7 p.4.s.1.w.8 p.4.s.1.w.9,"   ","   "
WR-P-P-G-0000310701,"Erik Dekort - W. KoerselHoe ouder de wijn, hoe beter"," opnieuw met twee potten zijn",duit in het zakje," . Op de bank zaten",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.34 p.4.s.1.w.35 p.4.s.1.w.36 p.4.s.1.w.37,"   ","   "
WR-P-P-G-0000204181,Fransen vrezen nieuw geweld in voorsteden," blijken vooral minderjarigen daarbij hun",duit in het zakje," te doen . In de",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.2.w.18 p.6.s.2.w.19 p.6.s.2.w.20 p.6.s.2.w.21,"   ","   "
WR-P-P-G-0000650512,"""Deze vorm moeten we houden tot Anderlecht ''"," ook Jonathan Blondel opnieuw zijn",duit in het zakje," . Als verdedigende middenvelder zette",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.1.w.28 p.1.s.1.w.29 p.1.s.1.w.30 p.1.s.1.w.31,"   ","   "
WR-P-P-G-0000681943,No title available.," twee keer scoorde en zijn",duit in het zakje," deed bij de 8-0-zege .",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.3.w.21 p.7.s.3.w.22 p.7.s.3.w.23 p.7.s.3.w.24,"   ","   "
WR-P-P-G-0000696570,"""Hopelijk zijn we nu gelanceerd''"," Grimbergen ook een grote offensieve",duit in het zakje," . Hij scoorde maar liefst",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.12 p.1.s.2.w.13 p.1.s.2.w.14 p.1.s.2.w.15,"   ","   "
WR-P-P-G-0000094430,`Jij moet dood!' past in traditie," moord op Fortuyn ook een",duit in het zakje," met zijn uitspraak "" Pief",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.11.s.2.w.13 p.11.s.2.w.14 p.11.s.2.w.15 p.11.s.2.w.16,"   ","   "
WR-P-P-G-0000571057,Borden moeten trucks uit de woonwijken houden," ook de Vlaamse overheid een",duit in het zakje," . "" Zo worden deze",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.4.w.14 p.4.s.4.w.15 p.4.s.4.w.16 p.4.s.4.w.17,"   ","   "
WR-P-P-G-0000595014,"""Niet te doen in mijn eentje"," andere spelers deden ruimschoots hun",duit in het zakje," . Met slechts twee spelers",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.3.w.10 p.3.s.3.w.11 p.3.s.3.w.12 p.3.s.3.w.13,"   ","   "
WR-P-P-G-0000051076,Winkelen op een rommelsite," ' zorgde voor een flinke",duit in dat zakje," . Een bankstel of tafeltje",duit in dat zak,"N(soort,ev,basis,zijd,stan) VZ(init) VNW(aanw,det,stan,prenom,zonder,evon) N(soort,ev,dim,onz,stan)",N VZ VNW N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.3.w.10 p.1.s.3.w.11 p.1.s.3.w.12 p.1.s.3.w.13,"   ","   "
WR-P-P-G-0000532612,Kruispunt Roeselaarsestraat en Nieuwstraat veiliger voor blinden," Gewest deed nu ook zijn",duit in het zakje," door rateltikkers te plaatsen .",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.2.w.8 p.3.s.2.w.9 p.3.s.2.w.10 p.3.s.2.w.11,"   ","   "
WR-P-P-G-0000204217,Dansschool PARTS organiseert benefiet voor onbemiddelde studenten," . Oud-studenten doen ook een",duit in het zakje," . Mette Ingvartsen brengt het",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.4.w.5 p.3.s.4.w.6 p.3.s.4.w.7 p.3.s.4.w.8,"   ","   "
WR-P-P-G-0000718536,Drie weken schaatsplezier vlak voor het stadhuis," openen , doen ook hun",duit in het zakje," . In zowat elke winkel",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.2.w.19 p.6.s.2.w.20 p.6.s.2.w.21 p.6.s.2.w.22,"   ","   "
WR-P-P-G-0000139483,Euro-scepsis VVD is voor bühne," in het Europese Parlement een",duit in het zakje," . In de Volkskrant (",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.2.w.14 p.2.s.2.w.15 p.2.s.2.w.16 p.2.s.2.w.17,"   ","   "
WR-P-P-G-0000239731,Samba in slowmotion," Dida probeerde dan maar een",duit in het zakje," te doen . De ingevallen",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.8.s.2.w.7 p.8.s.2.w.8 p.8.s.2.w.9 p.8.s.2.w.10,"   ","   "
WR-P-P-G-0000123139,Bestrijden spoorvandalisme begint bij het opruimen van rotzooi langs de rails," doet de bond een zoveelste",duit in het zakje," . Niemand weet exact hoe",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.7 p.4.s.1.w.8 p.4.s.1.w.9 p.4.s.1.w.10,"   ","   "
WR-P-P-G-0000571945,"""Geef ons een zaal''"," groepen zullen dan ook hun",duit in het zakje," moeten doen . Schepen van",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.11.s.2.w.7 p.11.s.2.w.8 p.11.s.2.w.9 p.11.s.2.w.10,"   ","   "
WR-P-P-G-0000332767,Gezocht: Aannemer die noodbrug wil afbreken," . De stad moet haar",duit in het zakje," doen met ingrepen in de",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.5.w.5 p.6.s.5.w.6 p.6.s.5.w.7 p.6.s.5.w.8,"   ","   "
WR-P-P-G-0000317751,Olmense carnavalsstoet blijft groeien," en Olmen Posse deden hun",duit in het zakje," voor een meer dan gesmaakte",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.2.w.22 p.2.s.2.w.23 p.2.s.2.w.24 p.2.s.2.w.25,"   ","   "
WR-P-P-G-0000297697,Werkmakkers organiseren benefiet voor collega," klanten en leveranciers deden hun",duit in het zakje," . De prijzen gaan van",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.6.w.13 p.3.s.6.w.14 p.3.s.6.w.15 p.3.s.6.w.16,"   ","   "
WR-P-P-G-0000260975,Sensatie troef," Ook de sponsor deed een",duit in het zakje," . "" Als een restaurant",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.12.s.1.w.6 p.12.s.1.w.7 p.12.s.1.w.8 p.12.s.1.w.9,"   ","   "
WR-P-P-G-0000674352,Kippenvelmoment bij Borgt-Strombeek," . Sven Haeck deed zijn",duit in het zakje," met een treffer , maar",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.5 p.2.s.1.w.6 p.2.s.1.w.7 p.2.s.1.w.8,"   ","   "
WR-P-P-G-0000665349,No title available.," . Ook Ieper deed zijn",duit in het zakje," . Houthoofd dreigde tot drie",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.14.s.3.w.5 p.14.s.3.w.6 p.14.s.3.w.7 p.14.s.3.w.8,"   ","   "
WR-P-P-G-0000626726,"""Processie van Echternach''"," We zijn bereid om een",duit in het zakje," te doen bij instandhoudingswerken ,",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.3.w.6 p.1.s.3.w.7 p.1.s.3.w.8 p.1.s.3.w.9,"   ","   "
WR-P-P-G-0000645010,"""Trappist voeren we niet af''"," bedrijven en horecazaken doen hun",duit in het zakje," . Burgemeester Hendrickx is fier",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.2.w.10 p.2.s.2.w.11 p.2.s.2.w.12 p.2.s.2.w.13,"   ","   "
WR-P-P-G-0000487012,Reeën in Hansbeke krijgen beschermde oversteekplaatsen," doet ook het gemeentebestuur haar",duit in het zakje," . Het aantal dieren is",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.12 p.4.s.1.w.13 p.4.s.1.w.14 p.4.s.1.w.15,"   ","   "
WR-P-P-G-0000605989,Wetthra zwemt voor Liza," leden van zwemvereniging Wetthra hun",duit in het zakje," . Julien Mertens , de",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.5.w.9 p.3.s.5.w.10 p.3.s.5.w.11 p.3.s.5.w.12,"   ","   "
WR-P-P-G-0000226112,Reynders neemt Vlamingen als voorbeeld," Reynders deed vrijdag ook zijn",duit in het zakje," , met een bijzonder concreet",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.1.w.8 p.5.s.1.w.9 p.5.s.1.w.10 p.5.s.1.w.11,"   ","   "
WR-P-P-G-0000258125,Engelse fans roepen al om David Beckham," richting luchthaven deden ook hun",duit in het zakje," . Zij scandeerden : """,duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.5.w.14 p.6.s.5.w.15 p.6.s.5.w.16 p.6.s.5.w.17,"   ","   "
